CÓDIGO,CUENTA,BP GUAYAQUIL,BP PACIFICO,BP PICHINCHA,BP PRODUBANCO,BANCOS PRIVADOS GRANDES,BP AUSTRO,BP BOLIVARIANO,BP CITIBANK,BP DINERS,BP GENERAL RUMIÑAHUI,BP INTERNACIONAL,BP LOJA,BP MACHALA,BP SOLIDARIO,BANCOS PRIVADOS MEDIANOS,BP PROCREDIT,BP AMAZONAS,BP BANCO COMERCIAL DE MANABI,BP LITORAL,BP COOPNACIONAL,BP CAPITAL,BP DELBANK,BANCO ATLÁNTIDA S.A.,"BP BANCO  DESARROLLO DE LOS PUEBLOS  S.A., CODESARROLLO",BP VISIONFUND ECUADOR S.A.,BANCOS PRIVADOS PEQUEÑOS,TOTAL BANCOS PRIVADOS,BANCOS PRIVADOS COMERCIALES,BANCOS PRIVADOS CONSUMO,BANCOS PRIVADOS MICROCRÉDITO,BANCA MÚLTIPLE
1465,CARTERA DE CRÉDITOS PRODUCTIVO REESTRUCTURADA VENCIDA,2654.4449,7076.26044,19384.08071,5430.23241,34545.01846,87.98237,20.774,0.0,1930.03253,193.08979,2457.145,396.79754,71.73986,0.003,5157.56409,1932.69645,57.76778,0.0,0.0,0.0,0.0,5.1351,0.0,0.001,0.0,1995.60033,41698.18288,2457.145,2123.12232,0.0,37117.91556
1466,CARTERA DE CRÉDITOS DE CONSUMO REESTRUCTURADA VENCIDA,408.71457,2462.46793,29139.78505,1377.80253,33388.77008,2729.79838,758.11701,0.0,24853.73754,81.25045,414.6008,517.90557,115.98245,16.00716,29487.39936,0.0,538.41921,1.32054,84.48094,0.0,0.65521,16.71508,0.0,93.80801,0.0,735.39899,63611.56843,414.6008,25019.46893,0.0,38177.4987
1467,CARTERA DE CRÉDITOS INMOBILIARIO REESTRUCTURADA VENCIDA,192.91996,1093.61178,4553.84018,1827.9505,7668.32242,0.001,0.001,0.0,0.0,139.91872,106.13647,6.25274,0.0,0.0,252.30993,1.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35298,0.0,2.35902,7922.99137,106.13647,139.91872,0.0,7676.93618
1468,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REESTRUCTURADA VENCIDA,374.34718,6.10243,3480.57674,16.22897,3877.25532,44.72125,0.0,0.0,13.75303,0.001,11.09147,254.15365,8.40829,20.58284,352.71153,383.09823,0.0,1.20523,8.13426,0.0,0.33641,0.001,32.30091,184.454,13.99991,623.52995,4853.4968,11.09147,21.88829,46.30082,4774.21622
1472,CARTERA DE CRÉDITO DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REESTRUCTURADA VENCIDA,0.0,700.11217,0.0,0.0,700.11217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.11217,0.0,0.0,0.0,700.11217
1485,CARTERA DE CRÉDITO EDUCATIVO VENCIDA,53.07758,3350.42993,192.79383,38.46482,3634.76616,0.0,25.35027,0.0,0.0,0.0,0.0,0.0,6.28097,0.0,31.63124,1.39297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39297,3667.79037,0.0,0.0,0.0,3667.79037
1486,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,CARTERA DE CRÉDITO EDUCATIVO REFINANCIADA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.23693,0.0,0.0,0.0,0.0,0.0,1.27023,0.0,1.50716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50716,0.0,0.0,0.0,1.50716
1488,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REFINANCIADA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,CARTERA DE CRÉDITO EDUCATIVO REESTRUCTURADA VENCIDA,0.0,42.34391,25.89059,0.0,68.2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62531,68.85981,0.0,0.0,0.0,68.85981
1490,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REESTRUCTURADA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149305,PRODUCTIVO VENCIDA,0.0,1649.69661,113.36871,891.74825,2654.81357,0.0,0.0,0.0,1.75371,0.0,0.0,0.008,91.16,0.0,92.92171,22.49239,0.0,0.0,1.8957,0.0,0.0,0.0,0.0,186.8095,0.0,211.19759,2958.93287,0.0,3.64941,0.0,2955.28346
149320,CONSUMO VENCIDA,2.78026,0.52285,22.69254,83.61054,109.60619,12.31603,20.68626,0.0,47.19213,0.0,0.0,129.8945,0.14947,0.004,210.24239,1.00459,11.20212,4.28597,195.96943,0.003,0.0,0.003,0.0,195.72445,0.0,408.19256,728.04114,0.0,243.16156,0.0,484.87958
149330,INMOBILIARIO VENCIDA,0.0,2086.98143,0.002,1.4056,2088.38903,0.0,0.71689,0.0,0.0,0.0,0.0,73.00889,0.0,0.0,73.72578,0.0,0.0,0.0,1.04253,0.0,0.0,0.0,0.0,22.70822,0.0,23.75075,2185.86556,0.0,1.04253,0.0,2184.82303
149335,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149340,MICROCRÉDITO VENCIDA,0.268,11.81009,32.5568,0.31075,44.94564,0.0,0.0,0.0,0.0,0.0,0.0,46.86002,0.0,0.014,46.87402,15.82622,0.0,4.57817,22.01329,0.086,0.99929,0.0,63.85526,158.89319,0.0,266.25142,358.07108,0.0,22.01329,63.85526,272.20253
149345,DE INVERSIÓN PÚBLICA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149350,EDUCATIVO VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149605,PRODUCTIVO VENCIDA,0.0,105.50472,2997.80295,10.28857,3113.59624,3.8337,0.0,0.0,7.12383,0.0,0.0,56.0937,0.0,0.0,67.05123,22.74924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74924,3203.39671,0.0,7.12383,0.0,3196.27288
149620,CONSUMO VENCIDA,0.0,5.07966,512.21579,173.1271,690.42255,50.42942,0.004,0.0,201.33521,23.33651,2.14587,35.88424,0.0,0.0,313.13525,0.368,0.98946,0.37681,38.42059,0.0,0.002,0.005,0.0,2.29316,0.0,42.45502,1046.01282,2.14587,263.09231,0.0,780.77464
149630,INMOBILIARIO VENCIDA,0.0,112.78449,676.82074,0.001,789.60623,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.60723,0.0,0.0,0.0,789.60723
149635,VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149640,MICROCRÉDITO VENCIDA,0.0,0.01,219.73328,0.36713,220.11041,0.0,0.0,0.0,0.0,0.0,0.0,6.80006,0.0,0.2948,7.09486,0.0,0.0,1.77889,30.17502,0.0,0.0,0.0,14.00509,0.001,0.0,45.96,273.16527,0.0,30.17502,14.00509,228.98516
149645,DE INVERSIÓN PÚBLICA VENCIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149650,EDUCATIVO VENCIDA,0.0,0.0,7.07319,0.0,7.07319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07319,0.0,0.0,0.0,7.07319
,TOTAL CARTERA VENCIDA,40190.93262,55651.60934,172669.78097,41693.52744,310205.85037,16327.63667,22383.36653,0.001,69366.861,7062.88871,20346.13123,12262.04738,3628.61696,4266.10172,155643.6512,7109.51367,5152.36537,843.39956,1384.47689,10.05712,59.2966,125.75222,2374.26578,7652.76717,4386.16595,29098.06033,494947.5619,20346.13223,77814.2266,6760.43173,390026.77134
1499,(PROVISIONES PARA CRÉDITOS INCOBRABLES),-230249.98249,-403113.62619,-1523522.95775,-303891.03061,-2460777.59704,-65380.92005,-115851.84131,-15868.067,-206074.67197,-85385.65799,-157679.43232,-65139.4303,-31968.79364,-59567.68674,-802916.50132,-19427.71981,-11452.7645,-1268.54366,-2701.38314,-2470.5894,-2735.06578,-744.30619,-4714.19526,-18634.34354,-10505.71724,-74654.62852,-3338348.72688,-173547.49932,-294161.7131,-15219.9125,-2855419.60196
,CARTERA POR VENCER INMOBILIARIA Y DE VIVIENDA DE INTERES PÚBLICO,230680.63953,467380.4999,994279.13154,310576.02439,2002916.29536,56323.72312,150699.3163,0.0,166.47784,126141.06785,156788.59142,57394.70352,42809.72008,0.0,590323.60013,27205.54056,3590.6786,0.0,37.90622,220.26904,0.0,1322.47173,125.0,27507.73035,0.0,60009.5965,2653249.49199,156788.59142,126345.45191,125.0,2369990.44866
,CARTERA POR VENCER PRODUCTIVO NUEVO,3080325.29603,1845069.82237,5498531.18051,3470266.32119,13894192.6201,596191.2681,2745808.77427,337432.227,160463.13974,78392.46431,3351504.2511,183532.6782,540837.58014,26.89882,7994189.28168,293963.69323,111248.21709,29518.79422,7325.65286,35580.31402,758.31295,20966.14509,3632.7054,31687.53066,0.0,534681.36552,22423063.2673,3688936.4781,246181.25691,3632.7054,18484312.82689
,CARTERA POR VENCER CONSUMO,2469649.21529,3254135.86977,4756165.51293,2099083.41965,12579034.01764,1098491.44115,993431.09394,0.0,2341835.34183,698107.48877,588102.49784,269463.02626,176276.55735,271430.87707,6437138.32421,12659.5565,106565.63288,22478.89412,21189.15573,412.97466,27935.63311,4092.83582,6727.98023,86060.8426,2504.56473,290628.07038,19306800.41223,588102.49784,3061131.98633,9232.54496,15648333.3831
,CARTERA POR VENCER INMOBILIARIO,230680.63953,464782.04639,977591.95526,310576.02439,1983630.66557,56323.72312,150699.3163,0.0,166.47784,117957.59088,156495.69069,57394.70352,42809.72008,0.0,581847.22243,27205.54056,3590.6786,0.0,37.90622,220.26904,0.0,1322.47173,125.0,27507.73035,0.0,60009.5965,2625487.4845,156495.69069,118161.97494,125.0,2350704.81887
,CARTERA POR VENCER MICROCRÉDITO,415810.80955,9837.28172,1943085.4731,50903.29274,2419636.85711,11958.87143,585.89012,0.0,10031.8047,365.19319,5177.36605,132993.24898,8998.29099,307582.86192,477693.52738,150830.9455,6489.54293,7970.06688,1026.73026,2077.6182,15000.40162,232.64934,42438.59556,58135.72912,136891.34689,421093.6263,3318424.01079,5177.36605,11423.72815,179329.94245,3122492.97414
,CARTERA POR VENCER VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO,0.0,2598.45351,16687.17628,0.0,19285.62979,0.0,0.0,0.0,0.0,8183.47697,292.90073,0.0,0.0,0.0,8476.3777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27762.00749,292.90073,8183.47697,0.0,19285.62979
,CARTERA POR VENCER EDUCATIVO,1622.69556,126427.09289,35039.07072,789.88698,163878.74615,0.0,2279.3269,0.0,0.0,0.0,0.0,187.13413,1198.06222,0.0,3664.52325,25.23249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23249,167568.50189,0.0,0.0,0.0,167568.50189
,CARTERA POR VENCER INVERSIÓN PÚBLICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,TOTAL CARTERA DE CRÉDITO POR VENCER,6198088.65596,5702850.56665,13227100.3688,5931618.94495,31059658.53636,1762965.3038,3892804.40153,337432.227,2512496.76411,903006.21412,4101572.70641,643570.79109,770120.21078,579040.63781,15503009.25665,484684.96828,227894.0715,59967.75522,29579.44507,38291.17592,43694.34768,26614.10198,52924.28119,203391.83273,139395.91162,1306437.89119,47869105.6842,4439004.93341,3445082.4233,192320.19281,39792698.13468
,CARTERA IMPRODUCTIVA INMOBILIARIA Y DE VIVIENDA DE INTERES PÚBLICO,6955.64216,22423.61619,33910.4732,8515.745,71805.47655,2557.49203,2666.96756,0.0,0.0,2249.84693,3790.67491,791.69521,493.66434,0.039,12550.37998,237.03117,0.0,0.0,1.04353,0.004,0.0,0.004,0.0,202.93164,0.0,441.01434,84796.87087,3790.67491,2250.89046,0.0,78755.3055
,CARTERA IMPRODUCTIVA PRODUCTIVO NUEVO,30576.81005,20340.81825,102285.73553,39486.28229,192689.64612,5104.45825,7273.38304,0.001,7541.83624,2012.40194,13428.0954,3293.71268,7091.1971,0.022,45745.10765,14253.94556,1535.63031,274.65743,280.89202,0.0,0.071,234.91175,0.0,345.7188,0.0,16925.82687,255360.58064,13428.0964,9835.1302,0.0,232097.35404
,CARTERA IMPRODUCTIVA CONSUMO,95956.84925,117629.84104,275015.6716,123453.15148,612055.51337,46470.40097,56418.84239,0.0,153109.19718,26313.0486,47332.40853,12162.03697,10912.54944,14717.3344,367435.81848,401.27656,6323.12683,2099.52565,2671.98148,1.313,390.08666,170.00215,6.25101,5873.75166,14.9494,17952.2644,997443.59625,47332.40853,182094.22726,21.20041,767995.76005
,CARTERA IMPRODUCTIVA INMOBILIARIO,6955.64216,21285.27549,33910.4652,8515.745,70667.12785,2557.49203,2666.96756,0.0,0.0,1870.88275,3790.67491,791.69521,493.66434,0.039,12171.4158,237.03117,0.0,0.0,1.04353,0.004,0.0,0.004,0.0,202.93164,0.0,441.01434,83279.55799,3790.67491,1871.92628,0.0,77616.9568
,CARTERA IMPRODUCTIVA MICROCRÉDITO,30682.84598,165.31174,149718.93469,1329.67011,181896.76252,1477.71875,18.09466,0.0,620.26847,17.71492,74.21647,6633.16894,1332.54252,22271.25286,32444.97759,4530.02269,6.97639,708.89326,233.77661,13.90789,328.92175,0.057,4471.08328,11247.78977,8173.45496,29714.8836,244056.62371,74.21647,871.76,12644.53824,230466.109
,CARTERA IMPRODUCTIVA VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO,0.0,1138.3407,0.008,0.0,1138.3487,0.0,0.0,0.0,0.0,378.96418,0.0,0.0,0.0,0.0,378.96418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.31288,0.0,378.96418,0.0,1138.3487
,CARTERA IMPRODUCTIVA EDUCATIVO,94.52312,5092.46617,694.81748,57.53594,5939.34271,0.0,104.83489,0.0,0.0,0.0,0.0,0.0,13.05997,0.0,117.89486,3.43674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43674,6060.67431,0.0,0.0,0.0,6060.67431
,CARTERA IMPRODUCTIVA INVERSIÓN PÚBLICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,TOTAL CARTERA IMPRODUCTIVA  (NO DEVENGA INTERESES + VENCIDA),164266.67056,165652.05339,561625.6325,172842.38482,1064386.74127,55610.07,66482.12254,0.001,161271.30189,30593.01239,64625.39531,22880.6138,19843.01337,36988.64826,458294.17856,19425.71272,7865.73353,3083.07634,3187.69364,15.22489,719.07941,404.9749,4477.33429,17670.19187,8188.40436,65037.42595,1587718.34578,64625.39631,195052.00792,12665.73865,1315375.2029
,CARTERA BRUTA INMOBILIARIA Y DE VIVIENDA DE INTERES PÚBLICO,237636.28169,489804.11609,1028189.60474,319091.76939,2074721.77191,58881.21515,153366.28386,0.0,166.47784,128390.91478,160579.26633,58186.39873,43303.38442,0.039,602873.98011,27442.57173,3590.6786,0.0,38.94975,220.27304,0.0,1322.47573,125.0,27710.66199,0.0,60450.61084,2738046.36286,160579.26633,128596.34237,125.0,2448745.75416
,CARTERA BRUTA PRODUCTIVO NUEVO,3110902.10608,1865410.64062,5600816.91604,3509752.60348,14086882.26622,601295.72635,2753082.15731,337432.228,168004.97598,80404.86625,3364932.3465,186826.39088,547928.77724,26.92082,8039934.38933,308217.63879,112783.8474,29793.45165,7606.54488,35580.31402,758.38395,21201.05684,3632.7054,32033.24946,0.0,551607.19239,22678423.84794,3702364.5745,256016.38711,3632.7054,18716410.18093
,CARTERA BRUTA CONSUMO,2565606.06454,3371765.71081,5031181.18453,2222536.57113,13191089.53101,1144961.84212,1049849.93633,0.0,2494944.53901,724420.53737,635434.90637,281625.06323,187189.10679,286148.21147,6804574.14269,13060.83306,112888.75971,24578.41977,23861.13721,414.28766,28325.71977,4262.83797,6734.23124,91934.59426,2519.51413,308580.33478,20304244.00848,635434.90637,3243226.21359,9253.74537,16416329.14315
,CARTERA BRUTA INMOBILIARIO,237636.28169,486067.32188,1011502.42046,319091.76939,2054297.79342,58881.21515,153366.28386,0.0,166.47784,119828.47363,160286.3656,58186.39873,43303.38442,0.039,594018.63823,27442.57173,3590.6786,0.0,38.94975,220.27304,0.0,1322.47573,125.0,27710.66199,0.0,60450.61084,2708767.04249,160286.3656,120033.90122,125.0,2428321.77567
,CARTERA BRUTA MICROCRÉDITO,446493.65553,10002.59346,2092804.40779,52232.96285,2601533.61963,13436.59018,603.98478,0.0,10652.07317,382.90811,5251.58252,139626.41792,10330.83351,329854.11478,510138.50497,155360.96819,6496.51932,8678.96014,1260.50687,2091.52609,15329.32337,232.70634,46909.67884,69383.51889,145064.80185,450808.5099,3562480.6345,5251.58252,12295.48815,191974.48069,3352959.08314
,CARTERA BRUTA VIVIENDA DE INTERÉS SOCIAL Y  PÚBLICO,0.0,3736.79421,16687.18428,0.0,20423.97849,0.0,0.0,0.0,0.0,8562.44115,292.90073,0.0,0.0,0.0,8855.34188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29279.32037,292.90073,8562.44115,0.0,20423.97849
,CARTERA BRUTA EDUCATIVO,1717.21868,131519.55906,35733.8882,847.42292,169818.08886,0.0,2384.16179,0.0,0.0,0.0,0.0,187.13413,1211.12219,0.0,3782.41811,28.66923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66923,173629.1762,0.0,0.0,0.0,173629.1762
,CARTERA BRUTA INVERSIÓN PÚBLICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,TOTAL DE CRÉDITO CARTERA BRUTA,6362355.32652,5868502.62004,13788726.0013,6104461.32977,32124045.27763,1818575.3738,3959286.52407,337432.228,2673768.066,933599.22651,4166198.10172,666451.40489,789963.22415,616029.28607,15961303.43521,504110.681,235759.80503,63050.83156,32767.13871,38306.40081,44413.42709,27019.07688,57401.61548,221062.0246,147584.31598,1371475.31714,49456824.02998,4503630.32972,3640134.43122,204985.93146,41108073.33758
+149915+741403+741411+741422+149940+741431+741435+741440,PROVISIONES CARTERA INMOBILIARIA Y DE VIVIENDA DE INTERES PÚBLICO,8805.12887,22376.62646,102064.36275,16708.32872,149954.4468,2629.8916,2765.72217,0.0,1.66478,4726.87655,5252.44204,2095.86827,1071.22338,0.039,18543.72779,346.77475,48.56715,0.41879,182.87552,3.34484,0.0,17.44638,1.25,412.67791,0.0,1013.35534,169511.52993,5252.44204,4911.41685,1.25,159346.42104
+149905+741401+741409+741420,PROVISIONES CARTERA PRODUCTIVO NUEVO,71631.51891,220802.97682,585959.74928,98142.55492,976536.79993,11268.29991,58119.18149,15868.067,7826.03307,39650.01741,99829.86772,17677.05643,14702.17701,0.29099,264940.99103,12982.20765,2719.76349,398.2595,314.96235,1515.74343,7.24965,470.32975,67.81567,695.23343,0.0,19171.56492,1260649.35588,115697.93472,47791.01283,67.81567,1097092.59266
+149910+741402+741410+741417+741421,PROVISIONES CARTERA CONSUMO,117278.2599,144800.86608,504445.88602,182960.68459,949485.69659,49662.48929,52533.43697,0.0,197690.35009,36886.78292,52500.01487,36605.40487,14204.20811,20686.80753,460769.49465,423.20859,8511.99953,566.20292,2003.67618,6.07012,459.27108,133.34737,72.19928,6349.99735,36.21215,18562.18457,1428817.37581,52500.01487,236580.80919,108.41143,1139628.14032
+149915+741403+741411+741422,PROVISIONES CARTERA INMOBILIARIO,8805.12887,21027.58616,101648.61537,16708.32872,148189.65912,2629.8916,2765.72217,0.0,1.66478,4385.78948,5239.69374,2095.86827,1071.22338,0.039,18189.89242,346.77475,48.56715,0.41879,182.87552,3.34484,0.0,17.44638,1.25,412.67791,0.0,1013.35534,167392.90688,5239.69374,4570.32978,1.25,157581.63336
+149920+741404+741412+741418+741423,PROVISIONES CARTERA MICROCRÉDITO,31143.51831,115.07097,243881.36995,2025.1905,277165.14973,1447.36686,21.47428,0.0,556.62403,9.38477,97.10769,8756.73972,1604.15322,38850.64908,51343.49965,5673.06601,73.20268,274.74385,173.7688,33.53529,267.71403,2.40142,4572.93031,11154.34436,10299.43802,32525.14477,361033.79415,97.10769,739.7776,14872.36833,345324.54053
+149940+741431+741435+741440,PROVISIONES CARTERA VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO,0.0,1349.0403,415.74738,0.0,1764.78768,0.0,0.0,0.0,0.0,341.08707,12.7483,0.0,0.0,0.0,353.83537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.62305,12.7483,341.08707,0.0,1764.78768
+149955+741419+741432+741436+741441,PROVISIONES CARTERA EDUCATIVO,156.4735,4167.54184,2263.25959,19.17526,6606.45019,0.0,71.68839,0.0,0.0,0.0,0.0,4.36101,82.02314,0.0,158.07254,2.46281,0.0,0.00263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46544,6766.98817,0.0,0.0,0.0,6766.98817
+149960+741433+741437+741442,PROVISIONES CARTERA INVERSIÓN PÚBLICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-149945 + 741428,PROV TOT CARTERA REFINANCIADA,15888.27021,10612.04085,9286.70348,20683.74745,56470.76199,5614.62411,442.4985,0.0,5012.16037,4942.01252,5301.6997,5038.26695,5655.56578,1726.40375,33733.23168,3251.5912,1610.2113,87.45134,538.26293,0.089,22.38517,87.58267,1057.70389,3665.78211,304.31981,10625.37942,100829.37309,5301.6997,10492.43582,1362.0237,83673.21387
-149950 + 741429,PROV TOT CARTERA REESTRUCTURADA,22965.21153,69634.68048,207058.36099,85277.37837,384935.63137,9217.30089,7438.33967,0.0,58254.29189,3754.60269,21726.58044,6589.84,8468.25052,1534.49149,116983.69759,6677.48083,1956.29914,22.34991,258.70134,0.0,18.82647,53.21378,573.08319,1486.44822,94.54854,11140.95142,513060.28038,21726.58044,62267.59592,667.63173,428398.47229
-1499,(Provisiones para créditos incobrables),-230249.98249,-403113.62619,-1523522.95775,-303891.03061,-2460777.59704,-65380.92005,-115851.84131,-15868.067,-206074.67197,-85385.65799,-157679.43232,-65139.4303,-31968.79364,-59567.68674,-802916.50132,-19427.71981,-11452.7645,-1268.54366,-2701.38314,-2470.5894,-2735.06578,-744.30619,-4714.19526,-18634.34354,-10505.71724,-74654.62852,-3338348.72688,-173547.49932,-294161.7131,-15219.9125,-2855419.60196
-149905,(CARTERA DE CRÉDITOS PRODUCTIVO),43934.86435,32091.98777,194688.97323,54462.42553,325178.25088,9299.4538,37566.04613,10158.063,5256.78906,3815.80465,79927.87355,13233.17374,6667.64813,0.28799,165925.14005,5876.05317,2719.76349,231.13112,177.9687,1515.74343,7.24965,388.00913,67.81567,480.3669,0.0,11464.10126,502567.49219,90085.93655,9250.56241,67.81567,403163.17756
741401,PROVISIÓN CARTERA REFINANCIADA PRODUCTIVO,4263.85339,7444.96665,5336.98935,6390.29893,23436.10832,1588.57143,0.0,0.0,349.15903,1210.64588,4672.85265,1713.42646,3642.23205,0.0,13176.8875,2240.94467,0.0,4.09387,127.98313,0.0,0.0,70.46251,0.0,214.86553,0.0,2658.34971,39271.34553,4672.85265,1687.78804,0.0,32910.70484
741409,PROVISIÓN CARTERA REESTRUCTURADA PRODUCTIVO,5247.99149,25971.53056,61059.78344,9469.73406,101749.03955,380.27468,29.13536,0.0,2220.08498,1244.9837,15229.14152,2730.45623,3704.90111,0.003,25538.98058,4865.20981,0.0,0.29834,7.41394,0.0,0.0,10.64792,0.0,0.001,0.0,4883.57101,132171.59114,15229.14152,3472.48262,0.0,113469.967
741420,PROVISIÓN GENÉRICA VOLUNTARIA CARTERA PRODUCTIVO,18184.80968,155294.49184,324874.00326,27820.0964,526173.40118,0.0,20524.0,5710.004,0.0,33378.58318,0.0,0.0,687.39572,0.0,60299.9829,0.0,0.0,162.73617,1.59658,0.0,0.0,1.21019,0.0,0.0,0.0,165.54294,586638.92702,5710.004,33380.17976,0.0,547548.74326
+149905+741401+741409+741420,PROVISIONES CARTERA PRODUCTIVO NUEVO,71631.51891,220802.97682,585959.74928,98142.55492,976536.79993,11268.29991,58119.18149,15868.067,7826.03307,39650.01741,99829.86772,17677.05643,14702.17701,0.29099,264940.99103,12982.20765,2719.76349,398.2595,314.96235,1515.74343,7.24965,470.32975,67.81567,695.23343,0.0,19171.56492,1260649.35588,115697.93472,47791.01283,67.81567,1097092.59266
-149910,(CARTERA DE CRÉDITOS DE CONSUMO),68686.17266,103444.4007,178750.23775,60673.84997,411554.66108,37374.16986,44909.49324,0.0,84142.69718,32091.14595,35338.43677,13793.19335,6687.02924,15062.13308,269398.29867,399.20352,4945.48909,412.6751,1610.23635,6.07012,459.27108,76.29294,72.19928,5004.96163,36.21215,13022.61126,693975.57101,35338.43677,117844.07948,108.41143,540684.64333
