CÓDIGO,CUENTA,BP GUAYAQUIL,BP PACIFICO,BP PICHINCHA,BP PRODUBANCO,BANCOS PRIVADOS GRANDES,BP AUSTRO,BP BOLIVARIANO,BP CITIBANK,BP DINERS,BP GENERAL RUMIÑAHUI,BP INTERNACIONAL,BP LOJA,BP MACHALA,BP SOLIDARIO,BANCOS PRIVADOS MEDIANOS,BP PROCREDIT,BP AMAZONAS,BP BANCO COMERCIAL DE MANABI,BP LITORAL,BP COOPNACIONAL,BP CAPITAL,BP DELBANK,BANCO ATLÁNTIDA S.A.,"BP BANCO  DESARROLLO DE LOS PUEBLOS  S.A., CODESARROLLO",BP VISIONFUND ECUADOR S.A.,BANCOS PRIVADOS PEQUEÑOS,TOTAL BANCOS PRIVADOS,BANCOS PRIVADOS COMERCIALES,BANCOS PRIVADOS CONSUMO,BANCOS PRIVADOS MICROCRÉDITO,BANCA MÚLTIPLE
1441,CARTERA DE CRÉDITOS PRODUCTIVO REESTRUCTURADA QUE NO DEVENGA INTERESES,0.000529332571,0.000200701316,0.002041979393,0.000915871121,0.001192029583,0.000378753237,2.991021e-06,0.0,0.000487446449,1.9343161e-05,0.000677728418,0.000841794519,0.003805910311,0.0,0.000527093939,0.007844494471,0.0,0.0,0.0,0.0,0.0,0.001779946821,0.0,0.0,0.0,0.002918452793,0.001025308551,0.000626949959,0.000363002393,0.0,0.001132711227
1442,CARTERA DE CRÉDITOS DE CONSUMO REESTRUCTURADA QUE NO DEVENGA INTERESES,0.001300986236,0.005365483886,0.003601419897,0.005500490333,0.003828945408,0.00248552228,0.001066188851,0.0,0.013059001625,0.000507142355,0.000533534865,0.00066108754,0.002463753008,0.000468892805,0.003071815959,0.0,0.002429461756,0.000126839247,0.000830908681,0.0,0.000377718431,0.000689344424,0.0,0.000973655291,0.0,0.000626064989,0.003495777142,0.000493560034,0.009729705427,0.0,0.003290102802
1443,CARTERA DE CRÉDITOS INMOBILIARIO REESTRUCTURADA QUE NO DEVENGA INTERESES,0.000230208105,5.2677495e-05,0.000448973728,3.6048095e-05,0.000254782162,0.0,0.0,0.0,0.0,0.000204004282,0.000305798514,0.0,0.0,0.0,9.1751619e-05,0.000363271652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243903e-05,0.0,0.000135339454,0.000198854739,0.000282886715,5.232176e-05,0.0,0.000203615683
1444,CARTERA DE CRÉDITOS PARA MICROCRÉDITO REESTRUCTURADA QUE NO DEVENGA INTERESES,0.000533746643,0.0,0.003325756545,1.6058396e-05,0.001536290308,5.6349047e-05,0.0,0.0,2.8327427e-05,0.0,1.564066e-06,0.000448757055,0.000175300553,0.000961830117,7.6109289e-05,0.002379698815,0.0,0.000132347818,0.000214599452,0.0,0.000356925395,0.0,0.001849687663,0.002324883213,0.000361704221,0.001388548971,0.001060946078,1.446879e-06,2.2738935e-05,0.000778379906,0.001270363054
1448,CARTERA DE CRÉDITOS DE VIVIENDA DE INTERÉS SOCIAL Y PÚBLICO REESTRUCTURADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,CARTERA DE CRÉDITO EDUCATIVO QUE NO DEVENGA INTERESES,6.514182e-06,0.000279356861,2.8870199e-05,3.124128e-06,6.5309533e-05,0.0,1.7313761e-05,0.0,0.0,0.0,0.0,0.0,6.973451e-06,0.0,4.639904e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3918415e-05,0.0,0.0,0.0,5.2837925e-05
1480,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,CARTERA DE CRÉDITO EDUCATIVO REFINANCIADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,2.701888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70218e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16301e-07,0.0,0.0,0.0,2.6023e-07
1482,CARTERA DE CRÉDITO DE INVERSIÓN PÚBLICA REFINANCIADA QUE NO DEVENGA INTERESES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,CARTERA DE CRÉDITO EDUCATIVO REESTRUCURADA QUE NO DEVENGA INTERESES,0.0,1.0272784e-05,1.892205e-06,0.0,2.688857e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813787e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034258e-06,1.775193e-06,0.0,0.0,0.0,2.135722e-06
